space_is_pressed,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
0,9884354600,-73,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,9947168400,83,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10009326700,-93,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10071810700,-40,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10134295600,-119,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10196780900,86,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10259266400,-60,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10322075600,20,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10384851300,133,1843192,161835,203521,117436,37409,34136,25212,10975,0
0,10447146800,100,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10509212900,-65,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10571700300,-13,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10634440700,-52,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10697084800,82,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10759710100,193,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10822057800,132,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10884547100,177,882650,47729,7983,17406,4640,2157,2918,1413,0
0,10947230300,114,882650,47729,7983,17406,4640,2157,2918,1413,0
0,11009625900,-151,882650,47729,7983,17406,4640,2157,2918,1413,0
0,11072001100,113,882650,47729,7983,17406,4640,2157,2918,1413,0
0,11134067200,156,882650,47729,7983,17406,4640,2157,2918,1413,0
0,11196969500,-344,882650,47729,7983,17406,4640,2157,2918,1413,0
1,11259657800,-1321,882650,47729,7983,17406,4640,2157,2918,1413,0
1,11321520800,-611,882650,47729,7983,17406,4640,2157,2918,1413,0
1,11384002100,419,882650,47729,7983,17406,4640,2157,2918,1413,0
1,11446545800,1500,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11508975800,993,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11571461200,503,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11633944000,72,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11696428800,-440,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11758914400,618,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11821399700,241,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11883887400,401,583950,249081,69803,9620,13124,8122,4254,2094,0
1,11946370300,-650,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12008858700,-364,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12071340600,554,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12133826000,514,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12196322300,-1364,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12258880700,651,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12321918100,265,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12384147700,-29,583950,249081,69803,9620,13124,8122,4254,2094,0
1,12446787900,-475,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12509032700,-94,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12571714600,388,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12634091400,5,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12696627600,469,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12758885800,252,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12821752000,246,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12884164900,-228,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,12946144700,102,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,13008620700,-4,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,13071684500,-165,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,13134013400,-217,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,13196083300,-263,1345456,916321,123822,38005,172300,484263,292244,46279,26
1,13258562400,-498,1345456,916321,123822,38005,172300,484263,292244,46279,26
0,13321047200,-530,1345456,916321,123822,38005,172300,484263,292244,46279,26
0,13383534000,246,1345456,916321,123822,38005,172300,484263,292244,46279,26
0,13446021300,380,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13508543200,389,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13570988500,84,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13633474200,265,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13696391900,305,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13758444100,60,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13820929300,434,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13884084500,-141,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,13946276700,-484,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14009043400,-311,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14071323500,-198,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14133647000,-9,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14196266300,-4,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14258749800,8,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14320818400,-9,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14383680200,-66,1176875,1669046,83573,174527,99103,313994,111658,48382,0
0,14446115100,23,296438,8048,6387,5332,1828,1294,654,555,0
0,14508706100,197,296438,8048,6387,5332,1828,1294,654,555,0
0,14570756100,27,296438,8048,6387,5332,1828,1294,654,555,0
0,14633243700,115,296438,8048,6387,5332,1828,1294,654,555,0
0,14695724400,48,296438,8048,6387,5332,1828,1294,654,555,0
0,14758881500,56,296438,8048,6387,5332,1828,1294,654,555,0
0,14821178900,57,296438,8048,6387,5332,1828,1294,654,555,0
0,14883185600,59,296438,8048,6387,5332,1828,1294,654,555,0
0,14945665600,69,296438,8048,6387,5332,1828,1294,654,555,0
0,15008153700,114,296438,8048,6387,5332,1828,1294,654,555,0
0,15086399900,41,296438,8048,6387,5332,1828,1294,654,555,0
0,15149166100,75,296438,8048,6387,5332,1828,1294,654,555,0
0,15211516900,82,296438,8048,6387,5332,1828,1294,654,555,0
0,15273714400,-39,296438,8048,6387,5332,1828,1294,654,555,0
0,15336201500,33,296438,8048,6387,5332,1828,1294,654,555,0
0,15398684300,57,296438,8048,6387,5332,1828,1294,654,555,0
0,15461363900,59,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15523654900,136,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15586183400,306,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15648628800,-157,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15711115000,-109,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15773596300,-22,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15836090400,108,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15898572300,114,164775,52856,10677,5130,3491,3036,2981,4781,0
0,15961053000,-40,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16023537200,-149,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16086022400,119,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16148511900,105,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16210993400,97,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16273661400,-65,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16336412400,-195,164775,52856,10677,5130,3491,3036,2981,4781,0
0,16398492600,128,159031,29691,13850,4594,11924,3976,3316,756,0
0,16460940000,120,159031,29691,13850,4594,11924,3976,3316,756,0
1,16523426400,-600,159031,29691,13850,4594,11924,3976,3316,756,0
1,16586340300,-695,159031,29691,13850,4594,11924,3976,3316,756,0
1,16648583600,-130,159031,29691,13850,4594,11924,3976,3316,756,0
1,16711279800,393,159031,29691,13850,4594,11924,3976,3316,756,0
1,16773782100,204,159031,29691,13850,4594,11924,3976,3316,756,0
1,16835849500,915,159031,29691,13850,4594,11924,3976,3316,756,0
1,16898884700,-323,159031,29691,13850,4594,11924,3976,3316,756,0
1,16961247000,-604,159031,29691,13850,4594,11924,3976,3316,756,0
1,17023738300,-525,159031,29691,13850,4594,11924,3976,3316,756,0
0,17086448000,-139,159031,29691,13850,4594,11924,3976,3316,756,0
0,17148275400,364,159031,29691,13850,4594,11924,3976,3316,756,0
0,17211180700,426,159031,29691,13850,4594,11924,3976,3316,756,0
0,17273283800,416,159031,29691,13850,4594,11924,3976,3316,756,0
0,17335731500,213,159031,29691,13850,4594,11924,3976,3316,756,0
0,17398215600,-27,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17460739700,68,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17523224800,12,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17585670300,96,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17647583800,-137,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17709821800,-131,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17772306700,24,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17834792800,-268,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17897277500,65,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,17959762200,337,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18022311600,-169,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18084734900,-66,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18163091600,226,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18225860900,104,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18287855200,-118,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18350715500,60,1421933,93113,138927,58893,221302,54682,66887,11909,0
0,18413104900,-854,82884,31769,3057,3479,3922,1656,1192,809,0
0,18475747000,-404,82884,31769,3057,3479,3922,1656,1192,809,0
0,18538169400,596,82884,31769,3057,3479,3922,1656,1192,809,0
0,18600241600,554,82884,31769,3057,3479,3922,1656,1192,809,0
0,18662727900,396,82884,31769,3057,3479,3922,1656,1192,809,0
0,18725617300,297,82884,31769,3057,3479,3922,1656,1192,809,0
0,18788157400,100,82884,31769,3057,3479,3922,1656,1192,809,0
0,18850598200,83,82884,31769,3057,3479,3922,1656,1192,809,0
0,18912669400,64,82884,31769,3057,3479,3922,1656,1192,809,0
0,18975373400,-11,82884,31769,3057,3479,3922,1656,1192,809,0
0,19037639400,-70,82884,31769,3057,3479,3922,1656,1192,809,0
0,19100122300,151,82884,31769,3057,3479,3922,1656,1192,809,0
0,19162644100,64,82884,31769,3057,3479,3922,1656,1192,809,0
0,19225090000,122,82884,31769,3057,3479,3922,1656,1192,809,0
0,19287577700,57,82884,31769,3057,3479,3922,1656,1192,809,0
0,19350070600,6,82884,31769,3057,3479,3922,1656,1192,809,0
0,19412547200,509,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19475033400,-158,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19537518700,-211,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19600062700,-136,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19662487200,-26,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19724989200,106,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19787551000,51,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19850363400,68,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19912521700,29,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,19974917800,21,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20037817000,-10,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20100306800,11,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20162744200,25,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20225100800,64,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20287762900,10,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20350233400,77,1731218,659007,137588,82253,14669,56568,25251,20077,0
0,20412566900,16,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20474853600,59,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20537286300,93,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20600189400,58,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20662254500,48,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20725395600,-13,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20787671300,-40,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20850132400,19,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20912367400,100,65116,26711,9686,9575,6090,3466,2132,2158,0
0,20975217000,59,65116,26711,9686,9575,6090,3466,2132,2158,0
0,21037164700,-13,65116,26711,9686,9575,6090,3466,2132,2158,0
0,21099651800,18,65116,26711,9686,9575,6090,3466,2132,2158,0
1,21162136900,-49,65116,26711,9686,9575,6090,3466,2132,2158,0
1,21224620500,-24,65116,26711,9686,9575,6090,3466,2132,2158,0
1,21287106900,-26,65116,26711,9686,9575,6090,3466,2132,2158,0
1,21349593800,845,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21412136200,259,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21474562100,-350,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21537047100,-300,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21599573400,-306,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21662019300,-82,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21724503200,-310,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21777659500,-668,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21840141100,294,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21902627300,401,645212,405107,194194,229163,234418,56504,36057,35244,0
1,21965392000,858,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22027831300,272,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22090591100,-204,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22152566800,-370,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22215306500,-294,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22277832100,-25,645212,405107,194194,229163,234418,56504,36057,35244,0
1,22356213000,135,609878,80502,20530,8082,16865,5836,4107,3695,26
1,22418689400,156,609878,80502,20530,8082,16865,5836,4107,3695,26
1,22480793400,-452,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22543257500,-469,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22606010300,-3,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22668074100,279,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22730557400,309,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22793041200,294,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22855567600,76,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22918071200,386,609878,80502,20530,8082,16865,5836,4107,3695,26
0,22980497900,-28,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23042982300,-75,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23105468400,-21,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23167994000,41,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23230440900,33,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23292924200,-155,609878,80502,20530,8082,16865,5836,4107,3695,26
0,23355408600,76,43042,12583,8541,3453,1638,3388,974,338,0
0,23417894600,164,43042,12583,8541,3453,1638,3388,974,338,0
0,23480379500,76,43042,12583,8541,3453,1638,3388,974,338,0
0,23542878500,58,43042,12583,8541,3453,1638,3388,974,338,0
0,23605506200,-30,43042,12583,8541,3453,1638,3388,974,338,0
0,23667839800,68,43042,12583,8541,3453,1638,3388,974,338,0
0,23730325700,10,43042,12583,8541,3453,1638,3388,974,338,0
0,23793223900,45,43042,12583,8541,3453,1638,3388,974,338,0
0,23855292500,66,43042,12583,8541,3453,1638,3388,974,338,0
0,23917776400,66,43042,12583,8541,3453,1638,3388,974,338,0
0,23980262200,27,43042,12583,8541,3453,1638,3388,974,338,0
0,24042748400,60,43042,12583,8541,3453,1638,3388,974,338,0
0,24105424800,28,43042,12583,8541,3453,1638,3388,974,338,0
0,24168146000,56,43042,12583,8541,3453,1638,3388,974,338,0
0,24230214600,66,43042,12583,8541,3453,1638,3388,974,338,0
0,24292690800,25,43042,12583,8541,3453,1638,3388,974,338,0
0,24355174700,53,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24417674400,72,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24480148000,35,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24542646700,21,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24605386000,0,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24667606700,23,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24730085600,21,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24792571200,40,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24855166900,16,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24917546200,42,187501,41807,32587,19667,32989,17609,9515,5009,0
0,24980444600,32,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25042519500,71,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25105416800,67,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25167482800,5,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25229968200,19,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25292454700,53,187501,41807,32587,19667,32989,17609,9515,5009,0
0,25355006700,135,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25417430400,345,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25479949800,-212,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25542400000,-260,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25604886800,-120,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25667980500,-26,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25729863900,54,49634,16986,16636,10956,6957,9138,4935,3945,0
0,25792667600,123,49634,16986,16636,10956,6957,9138,4935,3945,0
